vendor_id,dropoff_datetime,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-12-31 23:43:22+00:00,Standard rate,1,0.9,Credit Card,5.5,0.5,3.0,0.0,0.3,9.8
2,2016-12-31 23:43:22+00:00,Standard rate,1,3.95,Cash,13.5,0.5,0.0,0.0,0.3,14.8
2,2016-12-31 23:43:21+00:00,Standard rate,6,0.69,Cash,4.0,0.5,0.0,0.0,0.3,5.3
1,2016-12-31 23:43:21+00:00,Standard rate,1,0.9,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:43:21+00:00,Standard rate,1,0.9,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:43:21+00:00,Standard rate,1,6.68,Credit Card,22.0,0.5,5.82,0.0,0.3,29.12
1,2016-12-31 23:43:21+00:00,Standard rate,3,4.3,Cash,14.0,0.5,0.0,0.0,0.3,15.3
1,2016-12-31 23:43:20+00:00,Standard rate,1,1.8,Credit Card,8.5,0.5,1.47,0.0,0.3,11.27
2,2016-12-31 23:43:20+00:00,Standard rate,1,2.03,Credit Card,10.5,0.5,2.36,0.0,0.3,14.16
2,2016-12-31 23:43:20+00:00,Standard rate,1,3.37,Cash,18.0,0.5,0.0,0.0,0.3,19.3
2,2016-12-31 23:43:20+00:00,Standard rate,1,14.52,Credit Card,39.5,0.5,6.88,0.0,0.3,47.68
1,2016-12-31 23:43:19+00:00,Standard rate,1,0.4,Credit Card,3.5,0.5,0.95,0.0,0.3,5.75
2,2016-12-31 23:43:19+00:00,Standard rate,2,3.3,Credit Card,14.5,0.5,3.16,0.0,0.3,18.96
1,2016-12-31 23:43:19+00:00,Standard rate,1,1.3,Credit Card,7.5,0.5,2.6,0.0,0.3,11.4
1,2016-12-31 23:43:18+00:00,Standard rate,1,2.9,Cash,14.0,0.5,0.0,0.0,0.3,15.3
2,2016-12-31 23:43:18+00:00,Standard rate,1,3.07,Credit Card,13.5,0.5,2.96,0.0,0.3,17.76
1,2016-12-31 23:43:18+00:00,Standard rate,2,4.2,Credit Card,17.5,0.5,3.75,0.0,0.3,22.55
1,2016-12-31 23:43:17+00:00,Standard rate,2,4.8,Credit Card,15.5,0.5,3.35,0.0,0.3,20.15
1,2016-12-31 23:43:17+00:00,Standard rate,1,6.3,Credit Card,21.5,0.5,4.55,0.0,0.3,27.35
1,2016-12-31 23:43:17+00:00,Standard rate,1,2.2,Cash,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:43:17+00:00,Standard rate,2,2.12,Cash,11.0,0.5,0.0,0.0,0.3,12.3
2,2016-12-31 23:43:17+00:00,Standard rate,6,6.76,Cash,25.0,0.5,0.0,0.0,0.3,26.3
1,2016-12-31 23:43:16+00:00,Standard rate,2,1.8,Cash,9.0,0.5,0.0,0.0,0.3,10.3
1,2016-12-31 23:43:16+00:00,Standard rate,2,3.6,Cash,12.0,0.5,0.0,0.0,0.3,13.3
1,2016-12-31 23:43:16+00:00,Standard rate,2,0.7,Credit Card,5.5,0.5,1.35,0.0,0.3,8.15
1,2016-12-31 23:43:16+00:00,Standard rate,2,2.3,Credit Card,11.0,0.5,1.5,0.0,0.3,13.8
2,2016-12-31 23:43:16+00:00,Standard rate,6,1.11,Credit Card,7.0,0.5,1.66,0.0,0.3,9.96
2,2016-12-31 23:43:16+00:00,Standard rate,1,1.68,Credit Card,7.5,0.5,1.76,0.0,0.3,10.56
2,2016-12-31 23:43:15+00:00,Standard rate,1,2.31,Cash,13.0,0.5,0.0,0.0,0.3,14.3
1,2016-12-31 23:43:15+00:00,Standard rate,1,3.8,Cash,18.5,0.5,0.0,0.0,0.3,19.8
2,2016-12-31 23:43:15+00:00,Standard rate,1,4.06,Credit Card,13.5,0.5,2.0,0.0,0.3,16.8
1,2016-12-31 23:43:15+00:00,JFK,1,19.6,Credit Card,52.0,0.0,14.55,5.54,0.3,72.89
2,2016-12-31 23:43:14+00:00,Standard rate,1,3.78,Credit Card,20.0,0.5,4.26,0.0,0.3,25.56
1,2016-12-31 23:43:14+00:00,Standard rate,1,12.6,Cash,38.0,0.5,0.0,0.0,0.3,39.3
1,2016-12-31 23:43:14+00:00,Standard rate,1,10.1,Credit Card,30.5,0.5,6.35,0.0,0.3,38.15
2,2016-12-31 23:43:14+00:00,Standard rate,2,11.42,Credit Card,34.5,0.5,7.16,0.0,0.3,42.96
2,2016-12-31 23:43:13+00:00,Standard rate,1,4.57,Credit Card,16.5,0.5,3.56,0.0,0.3,21.36
2,2016-12-31 23:43:12+00:00,Standard rate,6,1.08,Cash,7.0,0.5,0.0,0.0,0.3,8.3
2,2016-12-31 23:43:12+00:00,Standard rate,1,0.55,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:43:12+00:00,Standard rate,1,14.1,Cash,37.5,0.5,0.0,0.0,0.3,38.8
2,2016-12-31 23:43:12+00:00,Standard rate,1,4.89,Credit Card,18.0,0.5,0.0,0.0,0.3,19.3
2,2016-12-31 23:43:12+00:00,Standard rate,1,0.9,Credit Card,6.0,0.5,1.0,0.0,0.3,8.3
2,2016-12-31 23:43:12+00:00,Standard rate,1,5.15,Credit Card,16.5,0.5,3.56,0.0,0.3,21.36
1,2016-12-31 23:43:11+00:00,Standard rate,2,3.2,Cash,13.0,0.5,0.0,0.0,0.3,14.3
1,2016-12-31 23:43:11+00:00,Standard rate,1,2.2,Credit Card,10.5,0.5,1.77,0.0,0.3,13.57
1,2016-12-31 23:43:11+00:00,Standard rate,1,1.1,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:43:11+00:00,Standard rate,1,2.55,Cash,9.5,0.5,0.0,0.0,0.3,10.8
1,2016-12-31 23:43:11+00:00,Standard rate,4,1.0,Credit Card,8.0,0.5,1.85,0.0,0.3,11.15
1,2016-12-31 23:43:10+00:00,Standard rate,3,1.0,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:43:10+00:00,Standard rate,1,1.1,Cash,7.0,0.5,0.0,0.0,0.3,8.3
1,2016-12-31 23:43:10+00:00,Standard rate,2,9.3,Credit Card,28.5,0.5,5.95,0.0,0.3,35.75
2,2016-12-31 23:43:10+00:00,Standard rate,1,2.31,Credit Card,10.0,0.5,1.13,0.0,0.3,12.43
2,2016-12-31 23:43:09+00:00,Standard rate,1,5.4,Credit Card,17.0,0.5,3.0,0.0,0.3,21.3
2,2016-12-31 23:43:09+00:00,Standard rate,1,4.74,Cash,18.0,0.5,0.0,0.0,0.3,19.3
1,2016-12-31 23:43:09+00:00,Standard rate,2,0.9,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:43:08+00:00,Standard rate,1,21.44,Credit Card,60.5,0.5,12.36,0.0,0.3,74.16
1,2016-12-31 23:43:08+00:00,Standard rate,1,1.2,Credit Card,5.5,0.5,1.35,0.0,0.3,8.15
1,2016-12-31 23:43:08+00:00,Standard rate,3,1.6,Credit Card,11.5,0.5,2.55,0.0,0.3,15.35
1,2016-12-31 23:43:08+00:00,Standard rate,1,0.7,Credit Card,4.5,0.5,1.15,0.0,0.3,6.95
2,2016-12-31 23:43:08+00:00,Standard rate,1,2.27,Credit Card,10.0,0.5,0.0,0.0,0.3,11.3
1,2016-12-31 23:43:08+00:00,Standard rate,1,1.3,Credit Card,7.5,0.5,1.75,0.0,0.3,10.55
2,2016-12-31 23:43:08+00:00,Standard rate,1,1.17,Credit Card,6.5,0.5,1.56,0.0,0.3,9.36
2,2016-12-31 23:43:07+00:00,Standard rate,2,1.73,Cash,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:43:07+00:00,Standard rate,2,0.77,Credit Card,5.5,0.5,1.7,0.0,0.3,8.5
2,2016-12-31 23:43:07+00:00,Standard rate,6,2.92,Cash,14.0,0.5,0.0,0.0,0.3,15.3
2,2016-12-31 23:43:07+00:00,Standard rate,1,4.55,Credit Card,14.5,0.5,3.16,0.0,0.3,18.96
2,2016-12-31 23:43:07+00:00,Standard rate,1,1.22,Credit Card,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:43:07+00:00,Standard rate,1,1.93,Credit Card,9.0,0.5,2.06,0.0,0.3,12.36
1,2016-12-31 23:43:07+00:00,Standard rate,1,1.4,Credit Card,8.5,0.5,5.0,0.0,0.3,14.8
2,2016-12-31 23:43:06+00:00,Standard rate,1,5.49,Cash,18.0,0.5,0.0,0.0,0.3,19.3
1,2016-12-31 23:43:06+00:00,Standard rate,1,2.1,Credit Card,10.5,0.5,1.5,0.0,0.3,13.3
1,2016-12-31 23:43:06+00:00,Standard rate,2,0.6,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:43:06+00:00,Standard rate,1,2.09,Credit Card,10.0,0.5,2.26,0.0,0.3,13.56
2,2016-12-31 23:43:05+00:00,Standard rate,5,1.88,Cash,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:43:05+00:00,Standard rate,1,0.52,Cash,5.0,0.5,0.0,0.0,0.3,6.3
1,2016-12-31 23:43:05+00:00,Standard rate,1,1.7,Cash,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:43:05+00:00,Standard rate,2,2.6,Cash,14.5,0.5,0.0,0.0,0.3,15.8
2,2016-12-31 23:43:05+00:00,Standard rate,1,0.47,Credit Card,5.0,0.5,20.0,0.0,0.3,26.3
2,2016-12-31 23:43:05+00:00,Standard rate,1,6.13,Cash,27.5,0.5,0.0,0.0,0.3,28.8
1,2016-12-31 23:43:05+00:00,Standard rate,3,1.2,Cash,7.0,0.5,0.0,0.0,0.3,8.3
2,2016-12-31 23:43:05+00:00,Standard rate,5,1.14,Credit Card,7.0,0.5,1.7,0.0,0.3,10.0
2,2016-12-31 23:43:05+00:00,Standard rate,2,1.39,Credit Card,6.5,0.5,1.56,0.0,0.3,9.36
1,2016-12-31 23:43:04+00:00,Standard rate,1,0.8,Cash,5.5,0.5,0.0,0.0,0.3,6.8
1,2016-12-31 23:43:04+00:00,Standard rate,1,3.3,Cash,14.0,0.5,0.0,0.0,0.3,15.3
2,2016-12-31 23:43:03+00:00,Standard rate,2,4.65,Credit Card,17.0,0.5,3.66,0.0,0.3,21.96
1,2016-12-31 23:43:03+00:00,Standard rate,1,4.2,Cash,15.5,0.5,0.0,0.0,0.3,16.8
1,2016-12-31 23:43:03+00:00,Standard rate,2,1.0,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:43:02+00:00,Standard rate,1,2.8,Credit Card,11.5,0.5,2.0,0.0,0.3,14.8
2,2016-12-31 23:43:02+00:00,Standard rate,1,0.63,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:43:02+00:00,Standard rate,1,2.25,Cash,9.0,0.5,0.0,0.0,0.3,10.3
1,2016-12-31 23:43:02+00:00,Standard rate,1,3.3,Credit Card,14.0,0.5,3.05,0.0,0.3,18.35
1,2016-12-31 23:43:02+00:00,Standard rate,1,2.8,Credit Card,14.0,0.5,3.05,0.0,0.3,18.35
1,2016-12-31 23:43:02+00:00,Standard rate,1,0.5,Credit Card,4.0,0.5,0.5,0.0,0.3,5.8
2,2016-12-31 23:43:01+00:00,Standard rate,2,2.9,Credit Card,13.0,0.5,2.86,0.0,0.3,17.16
1,2016-12-31 23:43:01+00:00,Standard rate,3,2.4,Credit Card,10.0,0.5,2.25,0.0,0.3,13.55
1,2016-12-31 23:43:01+00:00,Standard rate,1,2.5,Credit Card,12.0,0.5,3.3,0.0,0.3,16.6
2,2016-12-31 23:43:01+00:00,Standard rate,1,10.28,Credit Card,31.5,0.5,7.67,5.54,0.3,46.01
2,2016-12-31 23:43:01+00:00,Standard rate,1,0.82,Credit Card,5.0,0.5,1.26,0.0,0.3,7.56
2,2016-12-31 23:43:00+00:00,Standard rate,1,15.18,Credit Card,41.0,0.5,10.58,0.0,0.3,52.88
1,2016-12-31 23:43:00+00:00,Standard rate,2,8.1,Credit Card,25.0,0.5,6.0,0.0,0.3,32.3
2,2016-12-31 23:43:00+00:00,Standard rate,4,9.41,Credit Card,27.5,0.5,5.76,0.0,0.3,34.56
2,2016-12-31 23:42:59+00:00,Standard rate,1,5.94,Credit Card,20.5,0.5,4.36,0.0,0.3,26.16
1,2016-12-31 23:42:59+00:00,Standard rate,1,1.9,Cash,8.5,0.5,0.0,0.0,0.3,9.8
2,2016-12-31 23:42:59+00:00,Standard rate,5,1.15,Cash,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:42:59+00:00,Standard rate,2,0.7,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:42:59+00:00,Standard rate,1,1.96,Credit Card,8.5,0.5,1.96,0.0,0.3,11.76
1,2016-12-31 23:42:58+00:00,Standard rate,1,3.9,Cash,14.5,0.5,0.0,0.0,0.3,15.8
2,2016-12-31 23:42:58+00:00,Standard rate,2,0.52,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
1,2016-12-31 23:42:58+00:00,Standard rate,1,0.8,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:42:58+00:00,Standard rate,1,1.28,Cash,7.5,0.5,0.0,0.0,0.3,8.8
2,2016-12-31 23:42:57+00:00,Standard rate,3,4.79,Credit Card,16.0,0.5,5.19,0.0,0.3,22.49
1,2016-12-31 23:42:57+00:00,Standard rate,2,0.6,Credit Card,5.5,0.5,1.0,0.0,0.3,7.8
1,2016-12-31 23:42:57+00:00,Standard rate,1,2.0,Credit Card,9.0,0.5,2.05,0.0,0.3,12.35
2,2016-12-31 23:42:57+00:00,Standard rate,1,1.05,Cash,8.0,0.5,0.0,0.0,0.3,9.3
1,2016-12-31 23:42:57+00:00,Standard rate,3,1.0,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:42:57+00:00,Standard rate,2,2.7,Credit Card,12.0,0.5,2.65,0.0,0.3,15.95
2,2016-12-31 23:42:56+00:00,Standard rate,5,0.89,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:42:56+00:00,Standard rate,1,0.9,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:42:56+00:00,Standard rate,1,1.0,Credit Card,6.0,0.5,1.0,0.0,0.3,8.3
1,2016-12-31 23:42:56+00:00,Standard rate,1,0.9,Cash,6.5,0.5,0.0,0.0,0.3,7.8
1,2016-12-31 23:42:56+00:00,Standard rate,1,6.7,Credit Card,24.5,0.5,5.15,0.0,0.3,30.95
2,2016-12-31 23:42:56+00:00,Standard rate,3,0.56,Credit Card,4.0,0.5,6.0,0.0,0.3,11.3
2,2016-12-31 23:42:55+00:00,Standard rate,1,3.15,Cash,12.5,0.5,0.0,0.0,0.3,13.8
2,2016-12-31 23:42:55+00:00,Standard rate,3,3.45,Cash,15.0,0.5,0.0,0.0,0.3,16.3
2,2016-12-31 23:42:55+00:00,Standard rate,1,7.88,Credit Card,27.0,0.5,5.66,0.0,0.3,33.96
2,2016-12-31 23:42:55+00:00,Standard rate,6,4.5,Cash,23.5,0.5,0.0,0.0,0.3,24.8
1,2016-12-31 23:42:55+00:00,Standard rate,1,1.4,Credit Card,6.0,0.5,1.0,0.0,0.3,8.3
2,2016-12-31 23:42:55+00:00,Standard rate,2,2.7,Credit Card,11.5,0.5,2.25,0.0,0.3,15.05
2,2016-12-31 23:42:55+00:00,Standard rate,2,1.81,Credit Card,9.0,0.5,2.06,0.0,0.3,12.36
1,2016-12-31 23:42:55+00:00,Standard rate,2,3.7,Credit Card,14.0,0.5,2.0,0.0,0.3,17.3
2,2016-12-31 23:42:55+00:00,Standard rate,1,0.68,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
1,2016-12-31 23:42:55+00:00,Standard rate,1,0.9,Cash,11.0,0.5,0.0,0.0,0.3,12.3
2,2016-12-31 23:42:55+00:00,Standard rate,1,6.72,Cash,22.0,0.5,0.0,0.0,0.3,23.3
1,2016-12-31 23:42:55+00:00,Standard rate,1,2.3,Credit Card,10.5,0.5,0.0,0.0,0.3,11.8
1,2016-12-31 23:42:54+00:00,Standard rate,1,3.2,Credit Card,15.0,0.5,3.25,0.0,0.3,19.55
2,2016-12-31 23:42:54+00:00,Standard rate,1,1.08,Credit Card,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:42:54+00:00,Standard rate,1,0.5,Credit Card,5.0,0.5,1.25,0.0,0.3,7.55
2,2016-12-31 23:42:54+00:00,Standard rate,1,3.0,Cash,15.5,0.5,0.0,0.0,0.3,16.8
1,2016-12-31 23:42:53+00:00,Standard rate,1,1.9,Credit Card,9.0,0.5,2.05,0.0,0.3,12.35
2,2016-12-31 23:42:53+00:00,Standard rate,2,0.6,Credit Card,6.0,0.5,1.46,0.0,0.3,8.76
1,2016-12-31 23:42:53+00:00,Standard rate,2,6.2,Credit Card,23.0,0.5,6.05,0.0,0.3,30.35
2,2016-12-31 23:42:53+00:00,Standard rate,1,5.27,Cash,19.5,0.5,0.0,0.0,0.3,20.8
2,2016-12-31 23:42:53+00:00,Standard rate,1,9.12,Cash,26.5,0.5,0.0,0.0,0.3,27.8
1,2016-12-31 23:42:52+00:00,Standard rate,1,0.4,Cash,4.0,0.5,0.0,0.0,0.3,5.3
2,2016-12-31 23:42:52+00:00,Standard rate,1,1.29,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:42:52+00:00,Standard rate,2,2.53,Credit Card,10.5,0.5,1.0,0.0,0.3,12.8
2,2016-12-31 23:42:52+00:00,Standard rate,2,4.57,Credit Card,21.0,0.5,4.46,0.0,0.3,26.76
1,2016-12-31 23:42:52+00:00,Standard rate,1,6.0,Cash,21.5,0.5,0.0,0.0,0.3,22.8
2,2016-12-31 23:42:52+00:00,Standard rate,2,1.98,Cash,8.5,0.5,0.0,0.0,0.3,9.8
1,2016-12-31 23:42:51+00:00,Standard rate,2,8.7,Credit Card,29.5,0.5,3.0,0.0,0.3,33.8
2,2016-12-31 23:42:51+00:00,Standard rate,1,0.85,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:42:51+00:00,Standard rate,1,2.7,Cash,11.5,0.5,0.0,0.0,0.3,12.8
1,2016-12-31 23:42:51+00:00,Standard rate,1,2.0,Credit Card,10.5,0.5,1.0,0.0,0.3,12.8
1,2016-12-31 23:42:51+00:00,Standard rate,1,1.7,Credit Card,9.5,0.5,2.15,0.0,0.3,12.95
1,2016-12-31 23:42:51+00:00,Standard rate,1,9.1,Cash,27.0,0.5,0.0,0.0,0.3,28.3
2,2016-12-31 23:42:50+00:00,Standard rate,2,1.11,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:42:50+00:00,Standard rate,3,12.69,Credit Card,36.0,0.5,2.0,0.0,0.3,39.3
1,2016-12-31 23:42:50+00:00,Standard rate,1,1.2,Credit Card,6.5,0.5,1.95,0.0,0.3,9.75
1,2016-12-31 23:42:49+00:00,Standard rate,1,2.0,Cash,8.5,0.5,0.0,0.0,0.3,9.8
2,2016-12-31 23:42:49+00:00,Standard rate,6,2.54,Credit Card,9.0,0.5,2.06,0.0,0.3,12.36
1,2016-12-31 23:42:48+00:00,Standard rate,1,1.1,Credit Card,7.0,0.5,1.65,0.0,0.3,9.95
2,2016-12-31 23:42:47+00:00,Standard rate,5,3.42,Credit Card,13.0,0.5,2.86,0.0,0.3,17.16
2,2016-12-31 23:42:47+00:00,Standard rate,4,0.25,Cash,3.5,0.5,0.0,0.0,0.3,4.8
2,2016-12-31 23:42:47+00:00,Standard rate,1,4.02,Credit Card,15.0,0.5,3.26,0.0,0.3,19.56
1,2016-12-31 23:42:47+00:00,Standard rate,4,0.6,Credit Card,5.0,0.5,1.85,0.0,0.3,8.15
2,2016-12-31 23:42:46+00:00,Standard rate,1,6.91,Credit Card,34.0,0.5,0.0,0.0,0.3,35.3
2,2016-12-31 23:42:46+00:00,Standard rate,1,0.83,Credit Card,5.0,0.5,1.89,0.0,0.3,8.19
2,2016-12-31 23:42:46+00:00,Standard rate,3,1.5,Credit Card,10.0,0.5,3.39,0.0,0.3,14.69
2,2016-12-31 23:42:46+00:00,Standard rate,1,1.13,Credit Card,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:42:46+00:00,Standard rate,1,4.47,Credit Card,18.0,0.5,3.86,0.0,0.3,23.16
2,2016-12-31 23:42:46+00:00,Standard rate,1,0.47,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
2,2016-12-31 23:42:46+00:00,Standard rate,2,0.81,Credit Card,5.5,0.5,1.0,0.0,0.3,7.8
1,2016-12-31 23:42:46+00:00,Standard rate,3,6.0,Credit Card,29.5,0.5,5.0,0.0,0.3,35.8
2,2016-12-31 23:42:46+00:00,Standard rate,1,11.97,Credit Card,35.0,0.5,7.26,0.0,0.3,43.56
2,2016-12-31 23:42:45+00:00,Standard rate,1,2.19,Credit Card,9.0,0.5,2.58,0.0,0.3,12.88
1,2016-12-31 23:42:45+00:00,Standard rate,4,2.8,Credit Card,14.5,0.5,2.2,0.0,0.3,18.0
2,2016-12-31 23:42:45+00:00,Standard rate,1,1.4,Cash,6.0,0.5,0.0,0.0,0.3,7.3
2,2016-12-31 23:42:45+00:00,Standard rate,1,0.93,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:42:45+00:00,Standard rate,2,3.1,Credit Card,12.5,0.5,2.5,0.0,0.3,16.3
1,2016-12-31 23:42:45+00:00,Standard rate,4,1.2,Credit Card,7.5,0.5,1.0,0.0,0.3,9.8
1,2016-12-31 23:42:45+00:00,Standard rate,1,1.1,Cash,8.0,0.5,0.0,0.0,0.3,9.3
1,2016-12-31 23:42:45+00:00,Standard rate,1,12.4,Cash,38.0,0.5,0.0,0.0,0.3,39.3
2,2016-12-31 23:42:44+00:00,Standard rate,1,1.89,Credit Card,8.5,0.5,2.45,0.0,0.3,12.25
1,2016-12-31 23:42:44+00:00,Standard rate,3,1.4,Credit Card,7.0,0.5,1.5,0.0,0.3,9.8
2,2016-12-31 23:42:44+00:00,Standard rate,1,3.04,Cash,13.5,0.5,0.0,0.0,0.3,14.8
1,2016-12-31 23:42:44+00:00,Standard rate,1,4.6,Credit Card,19.5,0.5,4.15,0.0,0.3,24.95
2,2016-12-31 23:42:44+00:00,Standard rate,1,2.21,Cash,10.5,0.5,0.0,0.0,0.3,11.8
1,2016-12-31 23:42:44+00:00,Standard rate,2,5.7,Credit Card,19.5,0.5,4.16,0.0,0.3,24.96
2,2016-12-31 23:42:43+00:00,Standard rate,1,1.55,Cash,9.0,0.5,0.0,0.0,0.3,10.3
2,2016-12-31 23:42:43+00:00,Standard rate,2,1.44,Cash,8.5,0.5,0.0,0.0,0.3,9.8
1,2016-12-31 23:42:43+00:00,Negotiated fare,1,5.1,Credit Card,35.0,0.0,5.0,0.0,0.3,40.3
1,2016-12-31 23:42:43+00:00,Standard rate,1,0.3,Credit Card,3.0,0.5,1.0,0.0,0.3,5.3
2,2016-12-31 23:42:43+00:00,Standard rate,1,2.08,Cash,9.5,0.5,0.0,0.0,0.3,10.8
2,2016-12-31 23:42:42+00:00,Standard rate,5,2.51,Credit Card,10.5,0.5,2.36,0.0,0.3,14.16
1,2016-12-31 23:42:42+00:00,Standard rate,1,1.0,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:42:42+00:00,Standard rate,1,1.27,Cash,6.0,0.5,0.0,0.0,0.3,7.3
1,2016-12-31 23:42:41+00:00,Standard rate,1,1.1,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:42:41+00:00,Standard rate,1,5.28,Credit Card,16.0,0.5,4.32,0.0,0.3,21.62
2,2016-12-31 23:42:41+00:00,Standard rate,1,0.64,Credit Card,4.5,0.5,1.45,0.0,0.3,7.25
1,2016-12-31 23:42:40+00:00,JFK,2,25.1,Credit Card,52.0,0.0,11.65,5.54,0.3,69.99
2,2016-12-31 23:42:40+00:00,Standard rate,1,2.81,Credit Card,11.0,0.5,2.46,0.0,0.3,14.76
1,2016-12-31 23:42:40+00:00,Standard rate,2,1.7,Credit Card,7.5,0.5,0.0,0.0,0.3,8.8
1,2016-12-31 23:42:39+00:00,Standard rate,1,2.2,Credit Card,10.0,0.5,2.25,0.0,0.3,13.55
2,2016-12-31 23:42:39+00:00,Standard rate,5,2.2,Credit Card,9.5,0.5,3.24,0.0,0.3,14.04
2,2016-12-31 23:42:39+00:00,Standard rate,3,0.87,Cash,5.5,0.5,0.0,0.0,0.3,6.8
1,2016-12-31 23:42:39+00:00,Standard rate,2,3.0,Credit Card,13.0,0.5,2.85,0.0,0.3,17.15
2,2016-12-31 23:42:39+00:00,Standard rate,1,2.7,Credit Card,10.0,0.5,0.0,0.0,0.3,11.3
1,2016-12-31 23:42:39+00:00,Standard rate,1,0.7,Cash,5.0,0.5,0.0,0.0,0.3,6.3
2,2016-12-31 23:42:39+00:00,Standard rate,1,1.0,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:42:38+00:00,Standard rate,1,0.42,Cash,3.5,0.5,0.0,0.0,0.3,4.8
1,2016-12-31 23:42:38+00:00,Standard rate,1,0.7,Credit Card,4.0,0.5,1.06,0.0,0.3,6.36
2,2016-12-31 23:42:38+00:00,Standard rate,2,1.82,Credit Card,11.5,0.5,0.0,0.0,0.3,12.8
2,2016-12-31 23:42:38+00:00,Standard rate,1,3.17,Credit Card,14.5,0.5,2.0,0.0,0.3,17.8
1,2016-12-31 23:42:38+00:00,Standard rate,3,1.8,Credit Card,9.0,0.5,3.05,0.0,0.3,13.35
1,2016-12-31 23:42:38+00:00,Standard rate,4,0.9,Cash,6.5,0.5,0.0,0.0,0.3,7.8
2,2016-12-31 23:42:37+00:00,Standard rate,5,2.59,Cash,10.0,0.5,0.0,0.0,0.3,11.3
1,2016-12-31 23:42:37+00:00,Standard rate,3,2.8,Cash,12.0,0.5,0.0,0.0,0.3,13.3
2,2016-12-31 23:42:37+00:00,Standard rate,1,1.55,Credit Card,7.5,0.5,1.0,0.0,0.3,9.8
2,2016-12-31 23:42:37+00:00,Standard rate,1,1.34,Credit Card,7.5,0.5,1.0,0.0,0.3,9.8
2,2016-12-31 23:42:37+00:00,Standard rate,1,1.22,Cash,5.5,0.5,0.0,0.0,0.3,6.8
2,2016-12-31 23:42:36+00:00,Standard rate,1,2.83,Credit Card,11.0,0.5,1.5,0.0,0.3,13.8
1,2016-12-31 23:42:36+00:00,Standard rate,1,3.4,Credit Card,16.0,0.5,2.0,0.0,0.3,19.3
2,2016-12-31 23:42:36+00:00,Standard rate,3,1.3,Credit Card,7.0,0.5,1.66,0.0,0.3,9.96
2,2016-12-31 23:42:36+00:00,Standard rate,1,6.69,Cash,24.0,0.5,0.0,0.0,0.3,25.3
2,2016-12-31 23:42:35+00:00,Standard rate,1,7.42,Cash,23.5,0.5,0.0,0.0,0.3,24.8
2,2016-12-31 23:42:35+00:00,Standard rate,1,0.64,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
1,2016-12-31 23:42:35+00:00,Standard rate,1,1.0,No Charge,3.0,0.5,0.0,0.0,0.3,4.3
2,2016-12-31 23:42:34+00:00,Standard rate,2,3.04,Credit Card,12.5,0.5,0.0,0.0,0.3,13.8
2,2016-12-31 23:42:34+00:00,Standard rate,2,0.46,Credit Card,4.5,0.5,1.16,0.0,0.3,6.96
2,2016-12-31 23:42:33+00:00,Standard rate,6,1.68,Credit Card,11.5,0.5,2.56,0.0,0.3,15.36
1,2016-12-31 23:42:33+00:00,Standard rate,1,0.6,Cash,4.5,0.5,0.0,0.0,0.3,5.8
